temp_Standard Unit,Super Unit,temp_Secondary Category,Display Category,temp_Display Category ErpId,temp_Primary Category ErpId,temp_Secondary Category ErpId,temp_Product Division ErpId,Product,Variant,PTR,PTR Delta,PTD,Display MRP,MRP,Unit,Alternate Category,Description,Standard Unit Conversion Factor,Super Unit Conversion Factor,Product Erp Id,Schemes,Display Order,Is Promoted,Is Markdown Margin logic,Packaging Type,Minimum Batch Quantity,Pack Size,Color Name,RGB Values,ImageId,Product Weight in gm,Channel,Expiry (Days),GST Category,CESS Category,Short Name,HSN Code,Shelf Life In Days,Net Weight,Gross Weight,PTRMT,PTD Super,PTD Sub,Product_AttributeText1,Product_AttributeText2,Product_AttributeBoolean1,Product_AttributeBoolean2,Product_AttributeNumber1,Product_AttributeNumber2,Product_AttributeDate1,Product_AttributeDate2,GUID,HASHKEY,IsSaleable,AdditionalUnit,AdditionalUnitConversionFactor,Barcode,Product_Property_1,Product_Property_2,Product_Property_3
CAR,KG,MRP 10,Snaclite Fries MRP 10,BIC6C492275A10075,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Snaclite Fries MRP 10|28 GM*4.032 KG,,7.764,,7.25,10,10,PAC,Extruded,Snaclite FUN FRIES 28 Gm*4.0320,144,35.714,FI227500280403200D,,2665,FALSE,FALSE,,1,A1,,,,0,,,12,,F4489001051R,21069099,,,28,,,7.25,Snac Lite,Snac Lite Fries,,,,,,,184bb6be-fc53-4a80-b126-08091e8cb000,6C3EA69164EAC3FD07481B8F52892360,TRUE,LADDI,12,,NOIDA,Domestic,75
CAR,KG,MRP 10,Snaclite Fries MRP 10,BIC6C492275A10075,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Snac Lite Fries-10-Mrp|28 GM*4.2 KG,,7.764,,7.26,10,10,PAC,Extruded,Snac Lite Fun Fries 28 Gm*4.20,150,35.714,FI227500280420000D,,2631,FALSE,FALSE,,1,A1,,,,0,,,12,,F4489001052R,21069099,,,28,0,0,0,Snac Lite,Snac Lite Fries,,,,,,,554da735-d9e3-41d3-b63b-3d78f7690291,66C755311A5526ED81F9B9127F8F8243,TRUE,LADDI,10,,NOIDA,Domestic,75
CAR,KG,MRP 20,Snaclite Fries MRP 20,BIC6C492275A50077,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Snaclite Fries MRP 20|65 GM*3.51 KG,,15.528,,14.51,20,20,PAC,Extruded,Snaclite FRIES 65*3.510,54,15.385,FI227500650351000D,,2668,FALSE,FALSE,,1,A5,,,,0,,,12,,F44890065,21069099,,,65,,,14.51,Snac Lite,Snac Lite Fries,,,,,,,7ee85966-93ef-496f-afeb-8fd52cc3e8e7,9B498F370832FA380C571AB618C940E9,TRUE,LADDI,1,,NOIDA,Domestic,77
CAR,KG,MRP 20,Snaclite Fries MRP 20,BIC6C492275A50077,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Snaclite Fries MRP 20|55 GM*2.97 KG,,13.393,,12.51,20,20,PAC,Extruded,Snaclite FUN FRIES MRP 55 Gm*2.970,54,18.182,FI227500550297000D,,2667,FALSE,FALSE,,1,A5,,,,0,,,12,,F44890020R,21069099,,,55,,12.03,12.51,Snac Lite,Snac Lite Fries,,,,,,,1b176de4-4c5b-4486-929a-0f02ebad965e,10994B6D03ED15A9DD8381139FEBC25E,TRUE,LADDI,1,,NOIDA,Domestic,77
CAR,KG,MRP 20,Snaclite Fries MRP 20,BIC6C492275A50077,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Snac Lite Fries MRP 20|52GM*2.808KG,,13.393,,12.52,20,20,PAC,Extruded,Snac Lite Fun Fries 52 Gm*2.808,54,19.231,FI227500520280800D,,2630,FALSE,FALSE,,1,A5,,,,0,,,12,,F4489002051R,21069099,,,52,0,0,0,Snac Lite,Snac Lite Fries,,,,,,,70f5ae19-2482-490e-ba76-8caac3e4a41b,5DB8BAF6DE7CF5326FE595D3D21FE192,TRUE,LADDI,1,,NOIDA,Domestic,77
CAR,KG,MRP 5,Snaclite Finger MRP 5,BIC6C493691A30073,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Snaclite Finger MRP 5|22 GM*3.168 KG,,3.661,,3.42,5,5,PAC,Extruded,Snaclite FUN FINGER 22 Gm*3.1680,144,45.455,FI369100220316801D,,2663,FALSE,FALSE,,1,A3,,,,0,,,12,,F4486000552R,21069099,,,22,0,0,0,Snac Lite,Snac Lite Finger,,,,,,,77336a1e-cff9-4bcf-848a-da170eec8ffa,A1E3CCFEB124C85946E95E9D923BDDBE,TRUE,LADDI,12,,NOIDA,Domestic,73
CAR,KG,MRP 20,H.F. Cream&Onion MRP 20,BIJ4A880036A53840,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,H.F.Cream&Onion MRP20|80GM*4.32KG,,15.2625,,14.39,20,20,PAC,Potato Wafers,H.F.Cream & Onion 80 Gm(4.32KgC/S),54,12.5,FI003600800432000D,,1202,FALSE,FALSE,,1,A5,,,,0,,,12,,FDNMD1300800432,20052000,,,80,,13.71,14.39,Halke Fulke Wafers,Halke Fulke Cream & Onion Wafers,,,,,,,5acb131b-8545-4f94-a534-0b5219ce7b6a,7E899DF5EEA14143C3690C6FCB2FB28D,TRUE,,,,NAGPUR,Domestic,3840
CAR,KG,MRP 30,H.F. Cream&Onion 100 Gm,AIJ4A880036A43841,Western Snacks_In-Home,MRP 30_Western Snacks_In-Home,A,H.F. Cream&Onion 100 GM*5.4 KG,,22.8938,,21.59,30,30,PAC,Potato Wafers,H.F.Cream & Onion 100 Gm(5. 4000 Gm C/S)RS-27,54,10,FI003601000540000D,,1181,FALSE,FALSE,,1,A4,,,,0,,,12,,FDNMD1301000540,20052000,,,100,,20.56,21.59,Halke Fulke Wafers,Halke Fulke Cream & Onion Wafers,,,,,,,e4068b67-961f-41f6-81d7-22f150f86db9,87745C422FA3F3D2185199B16782AE38,TRUE,LADDI,6,,NAGPUR,Domestic,3841
CAR,KG,LARGE PACK,H.F. Cream&Onion 100 Gm,AIJ4A880036A43841,Western Snacks_In-Home,LARGE PACK_Western Snacks_In-Home,A,H.F. Cream&Onion 100 GM*6 KG,,20.6044,,19.43,27,27,PAC,Potato Wafers,H.F.Cream & Onion 100 Gm (6 KG C/S)RS-27,60,10,FI003601000600000D,,1182,FALSE,FALSE,,1,E5,,,,0,,,12,,FDNMD1301000600,20052000,,,100,,0,0,Halke Fulke Wafers,Halke Fulke Cream & Onion Wafers,,,,,,,c29fe8bd-19b4-47c5-8b52-c28c7f9cca58,B3D0BEBE2D0ADC8D2059EB51630FF0B2,TRUE,,,,NAGPUR,Domestic,3841
CAR,KG,MRP 5,Snaclite Finger MRP 5,BIC6C493691A30073,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,SnacliteFunfingersMasalaMRP5|22GM*2.64KG,,3.5714,,3.36,5,5,PAC,Extruded,SnacLite FunFingersMasala22gRs.5(2.6 4000 Gm),120,45.455,FI369100220264000D,,2699,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMG8300220264,21069099,,,22,0,3.2,3.36,Snac Lite,Snac Lite Finger,,,,,,,72f5649b-1e8a-477a-99cf-b008590f98a6,DA5A49B026769CB4B323B09D1B608702,TRUE,LADDI,12,,NAGPUR,Domestic,73
CAR,KG,MRP 5,Snaclite Finger MRP 5,BIC6C493691A30073,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Snac Lite Finger MRP 5|22GM*3.168KG,,3.5714,,3.36,5,5,PAC,Extruded,Snac Lite Fun Finger 22g (3.168 Kg) Rs.5,144,45.455,FI369100220316802D,,2626,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMG8300220316,21069099,,,22,,3.2,3.36,Snac Lite,Snac Lite Finger,,,,,,,cb4ed722-3b47-40cc-9323-67510cb3c0dc,E9017E680DB4552A4ECCDD1248B0213F,TRUE,LADDI,12,,NAGPUR,Domestic,73
CAR,KG,MRP 10,Snaclite Fun Wheel MRP 10,BIC6C493692A10083,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Snaclite Fun Wheel MRP 10|45 GM*4.32 KG,,7.3215,,6.84,10,10,PAC,Extruded,Snaclite FUN WHEEL 45 Gm*4.32,96,22.222,FI369200450432000D,,2674,FALSE,FALSE,,1,A1,,,,0,,,12,,F44920010R,21069099,,,45,,,6.84,Snac Lite,Snac Lite Fun Wheel,,,,,,,c4268898-b23e-4f87-b8c4-023f375cdafa,B5DF2F7D5F745EE15857A72CAB39CE42,TRUE,LADDI,12,,NOIDA,Domestic,83
CAR,KG,MRP 10,Snaclite Fun Wheel MRP 10,BIC6C493692A10083,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Snaclite Fun Wheel MRP 10|45 GM*3.6 KG,,7.322,,6.84,10,10,PAC,Extruded,Snaclite FUN WHEEL 45 Gm*3.60,80,22.222,FI369200450360000D,,2673,FALSE,FALSE,,1,A1,,,,0,,,12,,F4492001052R,21069099,,,45,,6.58,6.84,Snac Lite,Snac Lite Fun Wheel,,,,,,,60d107ff-c631-4423-965d-540b5bcaf5c4,A773E3576C8B07EAF4D76E34B82780B9,TRUE,LADDI,10,,NOIDA,Domestic,83
CAR,KG,MRP 5,Snaclite Fun Wheel MRP 5,BIC6C493692A30086,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Snaclite Fun Wheel MRP 5|22 GM*3.168 KG,,3.661,,3.42,5,5,PAC,Extruded,Snaclite FUN WHEEL 22 Gm*3.1680,144,45.455,FI369200220316801D,,2680,FALSE,FALSE,,1,A3,,,,0,,,12,,F4492000552R,21069099,,,22,,3.28,3.42,Snac Lite,Snac Lite Fun Wheel,,,,,,,e990260f-7f8c-4b7a-a463-07832c582e09,F318F9A787A9684C387F26623A7AC881,TRUE,LADDI,12,,NOIDA,Domestic,86
CAR,KG,MRP 5,Snaclite Fun Wheel MRP 5,BIC6C493692A30086,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Snac Lite Fun Wheel-5-Mrp|25 GM*2.7 KG,,3.5714,,3.36,5,5,PAC,Extruded,Snac Lite Fun Wheels 25g (2.7 Kg/CS) DOM,108,40,FI369200250270000D,,2637,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMG5700250270,21069099,,,25,,3.2,3.36,Snac Lite,Snac Lite Fun Wheel,,,,,,,22012572-de38-4b2f-960f-f3ef7ad73b73,ECDED502494EF7B76B35963C64C3C0E1,TRUE,LADDI,12,,NAGPUR,Domestic,86
CAR,KG,MRP 5,Snaclite Fun Wheel MRP 5,BIC6C493692A30086,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Snac Lite Fun Wheel MRP 5|22GM*3.168KG,,3.5714,,3.36,5,5,PAC,Extruded,Snac Lite Fun Wheels 22G(3.168Kg/CS)MRP5,144,45.455,FI369200220316802D,,2636,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMG5700220316,21069099,,,22,,3.2,3.36,Snac Lite,Snac Lite Fun Wheel,,,,,,,1959adb2-ddbc-448d-a573-47bd0d81cc06,7C0366F7A902F04C84F526C565C05443,TRUE,LADDI,12,,NAGPUR,Domestic,86
CAR,KG,MRP 30,Halke Fulke Wafers Plain 100 Gm,AIJ4A880040A40699,Western Snacks_In-Home,MRP 30_Western Snacks_In-Home,A,H.F. Plain Wafer 100 GM*5.4 KG,,22.8938,,21.59,30,30,PAC,Potato Wafers,Halke Fulke Plain Wafers 100 Gm(5. 4000 GmC/S),54,10,FI004001000540000D,,1187,FALSE,FALSE,,1,A4,,,,0,,,12,,FDNMD1401000540,20052000,,,100,0,20.56,21.59,Halke Fulke Wafers,Halke Fulke Plain Wafer,,,,,,,cdeff00c-8865-4e2b-b8bf-44b0e007c268,FEF0984CCF810DD6CFF9423F901537EA,TRUE,LADDI,6,,NAGPUR,Domestic,699
CAR,KG,LARGE PACK,Halke Fulke Wafers Plain 100 Gm,AIJ4A880040A40699,Western Snacks_In-Home,LARGE PACK_Western Snacks_In-Home,A,Halke Fulke Plain Wafer 100 GM*6 KG,,19.0781,,17.99,25,25,PAC,Potato Wafers,Halke Fulke Plain Wafers 100 Gm(6KGC/S),60,10,FI004001000600000D,,1244,FALSE,FALSE,,1,E5,,,,0,,,12,,FDNMD1401000600,20052000,,,100,,0,0,Halke Fulke Wafers,Halke Fulke Plain Wafer,,,,,,,e7691ada-d31c-41fd-bbfc-df31ad52ab65,F3143DB5785C913CA36D0DEBD38D9378,TRUE,,,,NAGPUR,Domestic,699
CAR,KG,MRP 20,Snaclite Fun Wheel MRP 20,BIC6C493692A50084,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Snaclite Fun Wheel MRP 20|80 GM*4.8 KG,,13.3932,,12.51,20,20,PAC,Extruded,Snaclite FUN WHEEL 80 Gm*4.80,60,12.5,FI369200800480000D,,2677,FALSE,FALSE,,1,A5,,,,0,,,12,,F44920020R,21069099,,,80,,,12.51,Snac Lite,Snac Lite Fun Wheel,,,,,,,e2b5e6b2-9295-4b17-90ff-d56e5b75f601,2F349416E11C9D655E586F063891BB49,TRUE,LADDI,1,,NOIDA,Domestic,84
CAR,KG,MRP 20,Snaclite Fun Wheel MRP 20,BIC6C493692A50084,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Snaclite Fun Wheel MRP 20|80 GM*4.32 KG,,13.393,,12.51,20,20,PAC,Extruded,Snaclite FUN WHEEL 80 Gm*4.320,54,12.5,FI369200800432000D,,2676,FALSE,FALSE,,1,A5,,,,0,,,12,,F4492002051R,21069099,,,80,,12.03,12.51,Snac Lite,Snac Lite Fun Wheel,,,,,,,3fcd024f-a0c1-4109-9b9d-47d6b6187f10,57759F439C58F7D81336BACC862F8B0E,TRUE,LADDI,1,,NOIDA,Domestic,84
CAR,KG,MRP 20,Snaclite Fun Wheel MRP 20,BIC6C493692A50084,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Snaclite Fun Wheel MRP 20|80 GM*3.36 KG,,13.3932,,12.51,20,20,PAC,Extruded,Snaclite FUN WHEEL 80 Gm*3.36,42,12.5,FI369200800336000D,,2675,FALSE,FALSE,,1,A5,,,,0,,,12,,F44920080,21069099,,,80,,,12.51,Snac Lite,Snac Lite Fun Wheel,,,,,,,f7326c57-3f8f-47d3-8a72-436ac2418c01,D73EA76CB8CCC4AB0E1ADF43D42CFB62,TRUE,LADDI,1,,NOIDA,Domestic,84
CAR,KG,MRP 5,Snac Lite Pasta Masala-5-Mrp,BIC6C495723A34645,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Snac Llite PastaMasala MRP 5|25GM*2.7KG,,3.5714,,3.36,5,5,PAC,Extruded,Snac Lite Pasta Masala 25Gm (2.70 Kg/CS),108,40,FI572300250270000D,,2656,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMG9300250270,21069099,,,25,,3.2,3.36,Snac Lite,Snac Lite Pasta Masala,,,,,,,17d5ef72-cb32-4e7c-8905-237ecab63e0b,1128983E9E8B102F64F3E94DE5B957E7,TRUE,LADDI,12,,NAGPUR,Domestic,4645
CAR,KG,MRP 5,Snac Lite Pasta Masala-5-Mrp,BIC6C495723A34645,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Snac Lite Pasta Masala 30 GM*3.24 KG,,3.5714,,3.36,5,5,PAC,Extruded,Snac Lite Pasta Masala 30Gm (3.240Kg/CS),108,33.333,FI572300300324001D,,2647,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMG9300300324,21069099,,,30,,3.2,3.36,Snac Lite,Snac Lite Pasta Masala,,,,,,,2aa4b144-c24d-48df-95eb-a55576f242c6,B070274C42FD18F625E570E35173164A,TRUE,LADDI,12,,NAGPUR,Domestic,4645
CAR,KG,MRP 10,Super Twistrs 10,BIC6C651945A11874,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Super Twistrs 10|35 GM*1.68 KG,,7.6313,,7.19,10,10,PAC,Extruded,Super Twist 35 Gm (1.68 Kg C/S),48,28.571,FI194500350168000D,,2800,FALSE,FALSE,,1,A1,,,,0,,,12,,FDPSC0900350168,21069099,,,35,,6.85,7.19,Super,Super Twist,,,,,,,8aaa6cfc-0c29-44b4-bece-835e5286ccf5,2945CE95922D52A58AA326E81E340981,TRUE,LADDI,8,,NAGPUR,Domestic,1874
CAR,KG,MRP 10,Super Twistrs 10,BIC6C651945A11874,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Super Twist 0|301.62KG,,7.6313,,7.19,10,10,PAC,Extruded,Super Twist 30Gm ( 1.62 Kg C/S),54,33.333,FI194500300162000D,,2799,FALSE,FALSE,,1,A1,,,,0,,,12,,FDPSC0900300162,21069099,,,30,,6.85,7.19,Super,Super Twist,,,,,,,b7a00486-81c5-4897-a2af-8d3939bf5b3a,AE91DD2DC2CADCCA9438CC6E01D2C602,TRUE,LADDI,9,,NAGPUR,Domestic,1874
CAR,KG,MRP 30,H.F.Tangy Tomato 100 Gm,AIJ4A885431A43847,Western Snacks_In-Home,MRP 30_Western Snacks_In-Home,A,H.F. Tangy Tomato 100 GM*5.4 KG,,22.8938,,21.59,30,30,PAC,Potato Wafers,Halke Fulke Tangy Tomato 100 Gm(5.4 kgC/S),54,10,FI543101000540000D,,1191,FALSE,FALSE,,1,A4,,,,0,,,12,,FDNMD2101000540,20052000,,,100,,20.56,21.59,Halke Fulke Wafers,Halke Fulke Tangy Tomato,,,,,,,e907d684-c3f5-4f04-be3e-6430123f2985,0A432A1928A4264EDCF39F4757A94C68,TRUE,LADDI,6,,NAGPUR,Domestic,3847
CAR,KG,LARGE PACK,H.F.Tangy Tomato 100 Gm,AIJ4A885431A43847,Western Snacks_In-Home,LARGE PACK_Western Snacks_In-Home,A,Halke Fulke Tangy Tomato 100 GM*6 KG,,20.6044,,19.43,27,27,PAC,Potato Wafers,Halke Fulke Tangy Tomato 100 Gm (6 kgC/S),60,10,FI543101000600000D,,1249,FALSE,FALSE,,1,E5,,,,0,,,12,,FDNMD2101000600,20052000,,,100,,0,0,Halke Fulke Wafers,Halke Fulke Tangy Tomato,,,,,,,31d2a8b6-d4a4-4621-8143-2a31e9923655,42318EDE3D1382D35DECDCD058D09D50,TRUE,,,,NAGPUR,Domestic,3847
CAR,KG,MRP 10,Whoopies Puffcorn (Cheese) MRP 10,BIC6C770090A51625,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Puffcorn (Cheese) MRP 10|38GM*3.42KG,,7.1429,,6.67,10,10,PAC,Extruded,Puffcorn (CHEESE) 38 Gm*3.420,90,26.316,FI009100380342000D,,2323,FALSE,FALSE,,1,A1,,,,0,,,12,,F3935001051R,21069099,,,38,,,6.67,Whoopies,Puffcorn (Cheese),,,,,,,b209f41f-a6a5-4806-a242-6c817831dfd1,2D3773F9B0472F2AF6F8A2D6D6C202EA,TRUE,LADDI,10,,NOIDA,Domestic,1625
CAR,KG,MRP 40,Banana Chips Yellow 80 Gm,AIA3A110156F90161,Western Snacks_In-Home,MRP 40_Western Snacks_In-Home,A,Banana Chips Yellow 80 GM*5.76 KG NGP,,30.525,,28.79,40,40,PAC,Banana Chips,YellowBananaChips Rock Salt 80 Gm(5.76Kg),72,12.5,FI015600800576000D,,161,FALSE,FALSE,,1,F9,,,,0,,,12,,FDNMD3600800576,20089999,,,80,,27.68,28.79,Banana Chips,Banana Chips Yellow,,,,,,,da97703c-70cc-4332-8c6d-35c6c59ce363,911EA1C3DE8577C64F86C3056D76FC5C,TRUE,,,,NAGPUR,Domestic,161
CAR,KG,MRP 10,Whoopies Puffcorn (Cheese) MRP 10,BIC6C770090A51625,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Whoopies Puffcorn (Cheese) 35 GM*3.15 KG,,7.143,,6.68,10,10,PAC,Extruded,Puffcorn (CHEESE) 35 Gm*3.150,90,28.571,FI009100350315000D,,3035,FALSE,FALSE,,1,A1,,,,0,,,12,,F3935001052R,21069099,,,35,0,0,0,Whoopies,Puffcorn (Cheese),,,,,,,1fbf4b83-7e9a-4c1e-b397-82d62d0d3f92,70ED153B04DDF1409DDB5504798BB3FD,TRUE,LADDI,10,,NOIDA,Domestic,1625
CAR,KG,MRP 10,Whoopies Cheezi Ball MRP 10,BIC6C770912A11612,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Whoopies Cheezi Ball MRP 10|45 GM*5.4 KG,,7.764,,7.25,10,10,PAC,Extruded,WHOOPIES CHEEZI BALL 45 Gm*5.40,120,22.222,FI091200450540000D,,3020,FALSE,FALSE,,1,A1,,,,0,,,12,,F50280010R,21069099,,,45,,,7.25,Whoopies,Whoopies Cheezi Ball,,,,,,,708f3595-69d8-4238-915b-c98196680484,559BC98F04FA4A5573B8DA485B7FF020,TRUE,LADDI,10,,NOIDA,Domestic,1612
CAR,KG,MRP 10,Whoopies Cheezi Ball MRP 10,BIC6C770912A11612,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Whoopies Cheezi Ball 42 GM*5.04 KG,,7.764,,7.26,10,10,PAC,Extruded,WHOOPIES CHEEZI BALL 42 Gm*5.040,120,23.81,FI091200420504001D,,3015,FALSE,FALSE,,1,A1,,,,0,,,12,,F5028001051R,21069099,,,42,0,0,0,Whoopies,Whoopies Cheezi Ball,,,,,,,bb74f78f-ec05-4b17-ba0e-72a6a2afa439,9867C8F1E19A19AB71BE91389D814309,TRUE,LADDI,10,,NOIDA,Domestic,1612
CAR,KG,MRP 5,Whoopies Cheezi Ball MRP 5,BIC6C770912A31616,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Whoopies Cheezi Ball MRP 5|20 GM*3.6 KG,,3.882,,3.62,5,5,PAC,Extruded,CHEEZI BALL 20*3.60,180,50,FI091200200360000D,,3022,FALSE,FALSE,,1,A3,,,,0,,,12,,F08170020,21069099,,,20,,,3.62,Whoopies,Whoopies Cheezi Ball,,,,,,,fa90c31d-4505-4c7c-bc6d-e292bf674083,9D5ACEFE3CA2FF534C8B0492AA405CCC,TRUE,LADDI,10,,NOIDA,Domestic,1616
CAR,KG,MRP 5,Whoopies Cheezi Ball MRP 5,BIC6C770912A31616,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Whoopies Cheezi Ball MRP5|18 GM*3.24 KG,,3.882,,0,5,5,PAC,Extruded,WHOOPIES CHEEZI BALL 18 Gm*3.240,180,55.556,FI091200180324001D,,3023,FALSE,FALSE,,1,A3,,,,0,,,12,,F50280005R,21069099,,,18,0,0,0,Whoopies,Whoopies Cheezi Ball,,,,,,,eb3c6f72-d6b1-4e16-90aa-ca74dd157826,5D0E1E5EF7DF6B97A873ED0FA94826C8,TRUE,LADDI,12,,NOIDA,Domestic,1616
CAR,KG,MRP 5,Whoopies Masala Ball MRP 5,BIC6C770913A31618,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Whoopies Masala Ball MRP 5|20 GM*3.6 KG,,3.5714,,3.33,5,5,PAC,Extruded,WHOOPIES MASALA BALL 20 Gm*3.60,180,50,FI091300200360000D,,3027,FALSE,FALSE,,1,A3,,,,0,,,12,,F3035000551R,21069099,,,20,,,3.33,Whoopies,Whoopies Masala Ball,,,,,,,636da40e-289e-426f-af25-d22fbe00aa8d,E59FD9366708980A3D94667F84DCE768,TRUE,LADDI,10,,NOIDA,Domestic,1618
CAR,KG,MRP 5,Whoopies Masala Ball MRP 5,BIC6C770913A31618,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Whoopies Masala Ball MRP 5|18 GM*3.24 KG,,3.5714,,3.33,5,5,PAC,Extruded,WHOOPIES MASALA BALL 18 Gm*3.240,180,55.556,FI091300180324000D,,3026,FALSE,FALSE,,1,A3,,,,0,,,12,,F3035000552R,21069099,,,18,,,3.33,Whoopies,Whoopies Masala Ball,,,,,,,a48d2c14-a5d0-42a1-85c5-d40535f9aba9,8BA6D26A5AE48CE674FC571F22B122F3,TRUE,LADDI,12,,NOIDA,Domestic,1618
CAR,KG,MRP 20,Takatak Namkeen Tomato 100 Gm,BIA7L670887A51556,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Takatak Namkeen Tomato 100 GM*7.2 KG NGP,,15.2625,,14.39,20,20,PAC,Bridges,Taka Tak Namkeen Tomato 100 Gm (7.20 Kg),72,10,FI088701000720000D,,2881,FALSE,FALSE,,1,A5,,,,0,,,12,,FDNMD4701000720,21069099,,,100,,13.71,14.39,Takatak,Takatak Namkeen Tomato,,,,,,,c3e7924d-9083-4913-b4ec-ba6dfcaf8901,9174BDE1256FB01D970B90B27893D407,TRUE,,,,NAGPUR,Domestic,1556
CAR,KG,MRP 5,Whoopies Masala Ball MRP 5,BIC6C770913A31618,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Whoopies Masala Ball MRP 5|22 GM*3.96 KG,,3.5714,,3.33,5,5,PAC,Extruded,WHOOPIES MASALA BALL 22 Gm*3.96,180,45.455,FI091300220396000D,,3028,FALSE,FALSE,,1,A3,,,,0,,,12,,F30350005R,21069099,,,22,,,3.33,Whoopies,Whoopies Masala Ball,,,,,,,fb8bb338-2307-418b-989d-39efcd103546,2F647019EC387ED1801F9531F9A0DDE4,TRUE,LADDI,12,,NOIDA,Domestic,1618
CAR,KG,MRP 10,Takatak Namkeen Chilli MRP 10,BIA7L670885A11552,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Takatak Namkeen Chilli 50 GM*7.2 KG NGP,,7.6313,,7.19,10,10,PAC,Bridges,Taka Tak Namkeen Chilli 50 Gm (7.20 Kg),144,20,FI088500500720000D,,2871,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMD4800500720,21069099,,,50,0,6.85,7.19,Takatak,Takatak Namkeen Chilli,,,,,,,dfd5bee2-45f4-4d2e-8171-20995a91b793,318006189EA31448A1BB7BD1E88B1A00,TRUE,LADDI,12,,NAGPUR,Domestic,1552
CAR,KG,MRP 20,Takatak Namkeen Chilli 100 Gm,BIA7L670885A51551,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Takatak Namkeen Chilli 100 GM*7.2 KG NGP,,15.2625,,14.39,20,20,PAC,Bridges,Taka Tak Namkeen Chilli 100 Gm (7.20 Kg),72,10,FI088501000720000D,,2868,FALSE,FALSE,,1,A5,,,,0,,,12,,FDNMD4801000720,21069099,,,100,,13.71,14.39,Takatak,Takatak Namkeen Chilli,,,,,,,872e2bdb-6144-4743-8e07-c072a220a718,ADE35FC74CD62EEE4D962FA45F8F6832,TRUE,,,,NAGPUR,Domestic,1551
CAR,KG,MRP 5,Whoopies Masala Ring MRP 5,BIC6C770914A31619,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Whoopies Masala Ring MRP 5|20 GM*4.8 KG,,3.5714,,3.33,5,5,PAC,Extruded,WHOOPIES MASALA RING 20 Gm*4.80,240,50,FI091400200480000D,,3030,FALSE,FALSE,,1,A3,,,,0,,,12,,F30340005R,21069099,,,20,,,3.33,Whoopies,Whoopies Masala Ring,,,,,,,58e892c6-6ec7-4444-944b-3ea5d0b31b0a,26E64372B8D6A22A50E2606D60EB72F5,TRUE,LADDI,12,,NOIDA,Domestic,1619
