insertid,Region_Code,REGION,RSM_Code,RSM_Area,SO,Distributor_Code,Distributor_Name,distributor_channel_type,distributor_type,distributor_city,distributor_state,UID,RetailerCode,RetailerName,SalesMan_Code,SalesMan_Name,Sales_Rep_Phone,saleman_role,Type,outlet_type,Sub_Type,Price_Group,Retailer_Group,Route_Code,Route_Name,warehouse_id,Category_Code,Category_Name,Sub_Channel_Code,Sub_Channel_Name,Channel_Code,Channel_Name,Class_Name,ACCOUNT_CODE,ACCOUNT_NAME,PAN_No,GST_No,Address_1,Address_2,Address_3,Address_4,outlet_pin_code,Town,City,State,latitude,longitude,Contact_Name,Mobile,Email,owner_name,owner_mobile,Aadhar,Credit_Limit,Credit_Period,cash_credit,source,Location_Code,Location_Name,Return_Qty,Return_Value,FSSAI_No,FSSAI_Exp_Date,Retailer_Created_On,outlet_createdby_id,outlet_createdbyname,Modified_Date,Retailer_Reference_Code,IsActive,last_order_date,last_invoice_date,otp_verified
3643,-,North,-,-,-,1100726780,M/S.TEA LEAF INDIA,GT,Hybrid Redistribution Wholesaler,Varanasi,UTTAR PRADESH,-,776553,MAURYA MEDICIN CENTER,3446,NARENDRA PRATAP SINGH,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,09BKMPK8434P1Z8,,-,-,-,,Lalganj,Mirzapur,WEST BENGAL,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,22722362000426,-,45208,,M/S.TEA LEAF INDIA,45748,-,1,45785,45785,NULL
"3644, '-', 'West', '-', '-', '-', '1100730387', 'M/S H.L.AGRAWAL AND SONS', 'GT', 'Super Redistribution Wholesaler', 'Jabalpur', 'MADHYA PRADESH', '-', '776557', 'Tiwari Enterprises', '2776', 'Dilip Kumar Tiwari', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '291', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '23AZUPT0014G1ZF', '', '-', '-', '-', '', 'Narsimhapur (M + OG"
3645,-,North,-,-,-,1100726780,M/S.TEA LEAF INDIA,GT,Hybrid Redistribution Wholesaler,Varanasi,UTTAR PRADESH,-,776558,KUSHWAHA MEDICAL STORE,7851,AVINASH KUMAR PANDEY,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,09ASKPK9885B1Z7,,-,-,-,,Shahab Ganj,Varanasi,KARNATAKA,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,22721402000207,-,45208,,M/S.TEA LEAF INDIA,45748,-,1,45798,45798,NULL
3646,-,North,-,-,-,1100730649,M/S KRISHNA AGENCIES,GT,Super Redistribution Wholesaler,Azamgarh,UTTAR PRADESH,-,776581,SAROJ MEDICAL HALL,6246,Mohd Danish,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,346,-,-,-,-,-,-,-,-,-,-,09BNXPP2861H1Z8,,-,-,-,,Sardaha,Azamgarh,PUNJAB,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,22719171000088,-,45208,,Krishna Agencies,45748,-,1,45797,45797,NULL
3647,-,North,-,-,-,1100730649,M/S KRISHNA AGENCIES,GT,Super Redistribution Wholesaler,Azamgarh,UTTAR PRADESH,-,776583,SARASWATI MEDICAL AGENCY,2315,IMTIYAZ AHAMAD,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,346,-,-,-,-,-,-,-,-,-,-,09AOWPP5553P1ZO,,-,-,-,,Phulpur,Azamgarh,MAHARASHTRA,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,22720167000152,-,45208,,Krishna Agencies,45748,-,1,45778,45778,NULL
3648,-,North,-,-,-,1100739725,SP ENTERPRISES,GT,Hybrid Redistribution Wholesaler,Ajmer,RAJASTHAN,-,776584,SHREE BALAJI ENTERPRISES,6918,SUNIL KUMAR,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,21127,-,-,-,-,-,-,-,-,-,-,08ARBPN9590L2Z1,,-,-,-,,Peesangan,Peesangan,MADHYA PRADESH,0.000000,0.000000,-,9610002050,-,-,-,-,888888888,805,credit,mobile,-,-,0,0.00,,-,45208,,Kamlesh Kumar Kashyap,45748,-,1,45789,45789,NULL
"3649, '-', 'South', '-', '-', '-', '1100730792', 'NAVEEN AGENCIES', 'GT', 'Super Redistribution Wholesaler', 'Armoor', 'TELANGANA', '-', '776587', 'VENKATESHWARA AGENCY', '3114', 'Satish kumar Arikela', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '380', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '36BNKPJ2220B1ZL', '', '-', '-', '-', '', 'Nirmal (M"
"3650, '-', 'South', '-', '-', '-', '1100731401', 'Sri Hyma Agencies', 'GT', 'Super Redistribution Wholesaler', 'Guntur', 'Andhra Pradesh', '-', '776600', 'naga sai dhrupathi medicals', '6045', 'Syed Akram', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '5049', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '37AHBPB8504E1ZT', '', '-', '-', '-', '', 'Mangalagiri (M + OG"
3651,-,North,-,-,-,1100730851,M/S KRISHNA ENTERPRISES,GT,Super Redistribution Wholesaler,Aligarh,UTTAR PRADESH,-,776609,M/s NAKUL PRODUCT,2403,TUMNESH,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,628,-,-,-,-,-,-,-,-,-,-,09ABCPG2675G1ZQ,,-,-,-,,Shikarpur,Aligarh,CHHATTISGARH,0.000000,0.000000,-,8218667717,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45208,,KRISHNA ENTERPRISES,45748,-,1,45796,45796,NULL
3652,-,West,-,-,-,1100733204,SHREE KRISHNA SALES,GT,Super Redistribution Wholesaler,Nadiad,GUJARAT,-,776611,New Hindustan Agency,6847,Keval Kharva,,RSR,-,RRW,-,-,-,-,-,9035,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Bhalej,Anand,BIHAR,0.000000,0.000000,-,8140178786,-,-,-,-,100000,365,credit,web,-,-,0,0.00,,-,45208,,Shail Agencies,45785,-,1,45793,45793,NULL
3653,-,East,-,-,-,1100730858,BALAJEE TRADRES,GT,Hybrid Redistribution Wholesaler,Hajipur,BIHAR,-,776612,A. K & SONS,6252,Rakesh Raushan,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,611,-,-,-,-,-,-,-,-,-,-,10DJRPS3969D1ZV,,-,-,-,,Hajipur,Hajipur,MADHYA PRADESH,0.000000,0.000000,-,9931612674,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45208,,BALAJEE Traders,45748,-,1,45504,45504,NULL
3654,-,West,-,-,-,1100730156,LUNAWAT & ASSOCIATES,GT,Super Redistribution Wholesaler,Pune,MAHARASHTRA,-,776613,SHELKE ENTERPRISE,1671,Tejas Vilas More,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,236,-,-,-,-,-,-,-,-,-,-,27OSGPS3568K1ZO,,-,-,-,,Kedgaon,Daund,PUNJAB,0.000000,0.000000,-,7028551115,-,-,-,-,10000000,365,credit,mobile,-,-,0,0.00,30221213112236000,-,45208,,Tejas Vilas More,45748,-,1,45768,45768,NULL
3655,-,West,-,-,-,1100731012,D N SALES CORPORATION,GT,Super Redistribution Wholesaler,Navagam,GUJARAT,-,776616,SHREE DAYANAD MEDICAL AGENCY,7140,Punabhai Galchar,,RSR,-,Sub Redistribution Wholesaler,-,-,-,-,-,3664,-,-,-,-,-,-,-,-,-,-,24ABWPB2765N1Z5,,-,-,-,,Bhesan,Junagadh,Jammu & Kashmir,0.000000,0.000000,-,919825253529,-,-,-,-,100000,365,credit,web,-,-,0,0.00,,-,45208,,D N Sales Corporation,45748,-,1,45790,45790,NULL
3656,-,North,-,-,-,1100730646,VANSH TRADERS,GT,Super Redistribution Wholesaler,Kangra,HIMACHAL PRADESH,-,776624,RUDRANSH ENTERPRISES,3039,Razzak Khan,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,347,-,-,-,-,-,-,-,-,-,-,02AZSPC0008K1ZR,,-,-,-,,Dharmsala,Dharmsala,Andhra Pradesh,0.000000,0.000000,-,919805582007,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,10921004000138,-,45208,,VANSH TRADERS,45748,-,1,45797,45797,NULL
"3657, '-', 'West', '-', '-', '-', '1100730156', 'LUNAWAT & ASSOCIATES', 'GT', 'Super Redistribution Wholesaler', 'Pune', 'MAHARASHTRA', '-', '776630', 'Pranav Enterprises', '2263', 'Janardan S Kakar', '', 'USR', '-', 'Pharma Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '236', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '27AEYPD8582Q1Z8', '', '-', '-', '-', '', 'Talegaon Dabhade (R"
3658,-,West,-,-,-,1100730119,BHUMKAR TRADERS,GT,Super Redistribution Wholesaler,SOLAPUR,MAHARASHTRA,-,776640,S S Enterprises,7684,AMOL SIDDHESHVAR SAKHARE,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,234,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Washi,Washi,UTTAR PRADESH,0.000000,0.000000,-,9405244786,-,-,-,-,100000,365,credit,mobile,-,-,0,0.00,,-,45208,,Sayyed Sameerdodin Jabbar,45748,-,1,45666,45666,NULL
3659,-,South,-,-,-,1100736704,SRI SAI AGENCIES,GT,Hybrid Redistribution Wholesaler,Khammam,TELANGANA,-,776645,SRI DIVYA MANIKANTHA MEDICAL DISTRIBUTORS,2125,Sai Krishna Thangellapelli,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,10838,-,-,-,-,-,-,-,-,-,-,36COZPD6896Q1ZG,,-,-,-,,Mehabubabad,Warangal,UTTAR PRADESH,0.000000,0.000000,-,919603799748,-,-,-,-,9999999999,1000,credit,web,-,-,0,0.00,,-,45208,,M/S GOPAL ENTERPRISES,45748,-,1,45797,45776,NULL
3660,-,West,-,-,-,1100730984,M/S OJAS AGENCY,GT,Hybrid Redistribution Wholesaler,Sagar,MADHYA PRADESH,-,776653,Ms Deepak pharma,7218,SHRIKANT KUSHWAHA,,USR,-,RRW,-,-,-,-,-,1366,-,-,-,-,-,-,-,-,-,-,23ATGPG8165M1ZD,,-,-,-,,Rajpur,Chhatarpur,MADHYA PRADESH,0.000000,0.000000,-,9407060500,-,-,-,-,100000,365,credit,mobile,-,-,0,0.00,21417550000394,-,45208,,Rajesh Kumar Chaurasia,45785,-,1,45791,45791,NULL
3661,-,East,-,-,-,1100730788,M/S NARSINGH TRADING COMPANY,GT,Hybrid Redistribution Wholesaler,Bhadrak,Odisha,-,776657,M/S BHAGAWATI TRADERS,2094,Pravat Kumar Dash,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,472,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Bhadrak,Bhadrak,UTTAR PRADESH,0.000000,0.000000,-,9937270376,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45208,,NARSINGH TRADING COMPANY,45748,-,1,45797,45797,NULL
"3662, '-', 'West', '-', '-', '-', '1100730155', 'NIDHI MARKETING', 'GT', 'Super Redistribution Wholesaler', 'Kolhapur', 'MAHARASHTRA', '-', '776661', 'M/S NIDHI ENTERPRISES', '5351', 'Milind Ramchandra Kamble', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '235', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '', '', '-', '-', '-', '', 'Rajapur (M Cl"
3663,-,East,-,-,-,1100730788,M/S NARSINGH TRADING COMPANY,GT,Hybrid Redistribution Wholesaler,Bhadrak,Odisha,-,776675,LAXMI DISTRIBUTORS,2094,Pravat Kumar Dash,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,472,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Bhadrak,Bhadrak,MADHYA PRADESH,0.000000,0.000000,-,8917263378,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45208,,NARSINGH TRADING COMPANY,45748,-,1,45796,45796,NULL
3664,-,North,-,-,-,1100731205,SRIPARMANAND MARKETING,GT,Super Redistribution Wholesaler,Basti,UTTAR PRADESH,-,776697,SIDDIQUI MEDICAL AGENCY,6576,JAGDISH PRASAD TRIPATHI,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,3656,-,-,-,-,-,-,-,-,-,-,09AVWPA0073G1ZJ,,-,-,-,,Domariyaganj,Basti,Andhra Pradesh,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,22722208000441,-,45208,,SRIPARMANAND MARKETING,45748,-,1,45772,45772,NULL
3665,-,North,-,-,-,1100731205,SRIPARMANAND MARKETING,GT,Super Redistribution Wholesaler,Basti,UTTAR PRADESH,-,776704,VERMA MEDICAL STORE,6316,Rishabh Srivastav,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,3656,-,-,-,-,-,-,-,-,-,-,09AKJPV6545J2ZC,,-,-,-,,Shohratgarh,Shohratgarh,MADHYA PRADESH,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45208,,SRIPARMANAND MARKETING,45748,-,1,45755,45755,NULL
3666,-,North,-,-,-,1100731668,M/S RAGHUBIR MEDICAL AGENCY,GT,Hybrid Redistribution Wholesaler,Mainpuri,UTTAR PRADESH,-,776709,RAJAT MEDICAL STORE,6700,AKASH JAIN,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,6046,-,-,-,-,-,-,-,-,-,-,09EEUPK8598M1ZZ,,-,-,-,,barnal,Mainpuri,BIHAR,0.000000,0.000000,-,919058090155,-,-,-,-,9999999999,805,credit,web,-,-,0,0.00,,-,45208,,THE DIABETIC & SURGICAL SHOPPE,45748,-,1,45784,45784,NULL
3667,-,North,-,-,-,1100730354,RADHA ASSOCIATES,GT,Super Redistribution Wholesaler,Gorakhpur,UTTAR PRADESH,-,776712,RIDDHI SIDDHI ENTERPRISES,2380,RAVI PRAKASH,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,278,-,-,-,-,-,-,-,-,-,-,09BLKPG8824J1ZM,,-,-,-,,Hata,Hata,Andhra Pradesh,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45208,,Radha Associates,45748,-,1,45797,45797,NULL
3668,-,East,-,-,-,1100730016,SK ENTERPRISE,GT,Hybrid Redistribution Wholesaler,Dinajpur,WEST BENGAL,-,776717,KALPANA MARKETING,1897,RAJ KUMAR KARMAKAR,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,215,-,-,-,-,-,-,-,-,-,-,19AJXPK6575E1ZG,,-,-,-,,Balurghat,Balurghat,GUJARAT,0.000000,0.000000,-,7908689078,-,-,-,-,9999999999.99999,365,credit,mobile,-,-,0,0.00,,-,45208,,RAJ KUMAR KARMAKAR,45748,-,1,45781,45781,NULL
3669,-,East,-,-,-,1100727127,M/S.MEENAKSHI SALES,GT,Hybrid Redistribution Wholesaler,Bhagalpur,BIHAR,-,776721,NEW JYOTI MEDICAL HALL,4740,Amit Kumar Ray,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,56,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,BHERAMORE,Banka,MADHYA PRADESH,0.000000,0.000000,-,9709385690,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45208,,M/S.MEENAKSHI SALES,45748,-,1,45797,45797,NULL
3670,-,North,-,-,-,1100730855,M/S SUBHASH AYURVEDIC BHANDAAR,GT,Super Redistribution Wholesaler,Dhampur,UTTAR PRADESH,-,776722,PAL MEDICAL AGENCIES,2638,Mohit Garg,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,613,-,-,-,-,-,-,-,-,-,-,09AAKFP9074H1ZN,,-,-,-,,Bijnor,Dhampur,UTTAR PRADESH,0.000000,0.000000,-,919837409881,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45208,,SUBHASH AYURVEDIC BHANDAR,45748,-,1,45792,45793,NULL
3671,-,South,-,-,-,1100730909,SRI SASTHA AGENCIES,GT,Hybrid Redistribution Wholesaler,Theni,TAMIL NADU,-,776726,V.P.N AGENCY,2494,MARUTHUPANDIAN,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,629,-,-,-,-,-,-,-,-,-,-,33ALSPG6988Q1ZX,,-,-,-,,Periyakulam,Madurai,UTTAR PRADESH,0.000000,0.000000,-,9942112233,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45208,,SRI THIRUPATHI TRADERS,45748,-,1,45791,45794,NULL
3672,-,South,-,-,-,1100730909,SRI SASTHA AGENCIES,GT,Hybrid Redistribution Wholesaler,Theni,TAMIL NADU,-,776728,SIVA SRI MEDICALS AND GENERAL,2494,MARUTHUPANDIAN,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,629,-,-,-,-,-,-,-,-,-,-,33AAPPL9215K1ZC,,-,-,-,,Periyakulam,Theni,RAJASTHAN,0.000000,0.000000,-,9894385022,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45208,,SRI THIRUPATHI TRADERS,45748,-,1,45443,45443,NULL
3673,-,South,-,-,-,1100727478,K K ENTERPRISES,GT,Hybrid Redistribution Wholesaler,MELAPALYAM,TAMIL NADU,-,776731,THALAPATHI AGENCIES,6304,RAJAMANI,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,86,-,-,-,-,-,-,-,-,-,-,33AVYPM6048D1Z9,,-,-,-,,ALWAR THIRUNAGAR,Tirunelveli,MAHARASHTRA,0.000000,0.000000,-,9976663441,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45208,,THIRUMURUGAN AAGENCIES,45748,-,1,45797,45797,NULL
3674,-,South,-,-,-,1100730792,NAVEEN AGENCIES,GT,Super Redistribution Wholesaler,Armoor,TELANGANA,-,776737,MAHALAKSHMI AGENCIES,3114,Satish kumar Arikela,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,380,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Dichpalle,Dichpalle,RAJASTHAN,0.000000,0.000000,-,,-,-,-,-,9999999999,1000,credit,mobile,-,-,0,0.00,,-,45208,,Satish kumar Arikela,45748,-,1,45267,45360,NULL
3675,-,North,-,-,-,1100730649,M/S KRISHNA AGENCIES,GT,Super Redistribution Wholesaler,Azamgarh,UTTAR PRADESH,-,776744,PRAGATI ENTERPRISES,6581,Sudhir Kumar,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,346,-,-,-,-,-,-,-,-,-,-,09HZYPS7602L1Z4,,-,-,-,,Mehnajpur,Lalganj,RAJASTHAN,0.000000,0.000000,-,7827223640,-,-,-,-,888888888,805,credit,mobile,-,-,0,0.00,,-,45208,,IMTIYAZ AHAMAD,45748,-,1,45798,45798,NULL
3676,-,South,-,-,-,1100727478,K K ENTERPRISES,GT,Hybrid Redistribution Wholesaler,MELAPALYAM,TAMIL NADU,-,776751,LAKSHMI AGENCIES,6304,RAJAMANI,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,86,-,-,-,-,-,-,-,-,-,-,33BOPPG2240Q1ZO,,-,-,-,,NAZARETH,Tuticorin,CHHATTISGARH,0.000000,0.000000,-,9443460022,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45208,,THIRUMURUGAN AAGENCIES,45748,-,1,45783,45783,NULL
3677,-,South,-,-,-,1100730836,SRI KAMALAM AGENCIES,GT,Hybrid Redistribution Wholesaler,Tirunelveli,TAMIL NADU,-,776752,S.R.S AGENCIES,2224,MUTHURAMAR,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,1371,-,-,-,-,-,-,-,-,-,-,33AAJFS6544C1ZB,,-,-,-,,Surandai,Tenkasi,MAHARASHTRA,0.000000,0.000000,-,9842960579,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45208,,SRI KAMALAM AGENCIES,45748,-,1,45797,45798,NULL
3678,-,East,-,-,-,1100727127,M/S.MEENAKSHI SALES,GT,Hybrid Redistribution Wholesaler,Bhagalpur,BIHAR,-,776754,BIMAL ENTERPRISES,4740,Amit Kumar Ray,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,56,-,-,-,-,-,-,-,-,-,-,10BAOPS9839J1Z1,,-,-,-,,Banka,Banka,UTTAR PRADESH,0.000000,0.000000,-,9934060085,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45208,,M/S.MEENAKSHI SALES,45748,-,1,,45426,NULL
3679,-,South,-,-,-,1100730836,SRI KAMALAM AGENCIES,GT,Hybrid Redistribution Wholesaler,Tirunelveli,TAMIL NADU,-,776761,RAHIM STORES,6428,S.KATHIRAVAN,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,1371,-,-,-,-,-,-,-,-,-,-,33CEYPA7790H1ZZ,,-,-,-,,kadayanallur,Tenkasi,PUNJAB,0.000000,0.000000,-,7598444440,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45208,,SRI KAMALAM AGENCIES,45748,-,1,45776,45698,NULL
3680,-,North,-,-,-,1100729063,OORJA MARKETING,GT,Super Redistribution Wholesaler,Jaipur,RAJASTHAN,-,776771,TIRUPATI AGENCIES,1856,Deepak Singhal,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,167,-,-,-,-,-,-,-,-,-,-,08AVAPG0792L1ZG,,-,-,-,,DAUSA,Dausa,UTTAR PRADESH,0.000000,0.000000,-,9414626410,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45208,,OORJA MARKETING,45748,-,1,45793,45793,NULL
3681,-,South,-,-,-,1100730909,SRI SASTHA AGENCIES,GT,Hybrid Redistribution Wholesaler,Theni,TAMIL NADU,-,776777,VASANTHAM PHARMCEUTICAL DISTRIBUTORS,6307,M.RAMESH,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,629,-,-,-,-,-,-,-,-,-,-,33BPZPR0464J1Z9,,-,-,-,,Chinnamannaur,Kambam,MADHYA PRADESH,0.000000,0.000000,-,9865073829,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45208,,SRI SASTHA AGENCIES,45748,-,1,45768,45768,NULL
3682,-,East,-,-,-,1100731493,ANGEL S HUB,GT,Hybrid Redistribution Wholesaler,Araria,BIHAR,-,776778,JOYA STORE,4044,Pradeep Kumar Vishwas,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,5051,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Jogbani nagarparishad,Forbesganj,MADHYA PRADESH,0.000000,0.000000,-,7033666666,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,10417360000024,-,45208,,Angels Hub,45748,-,1,45761,45761,NULL
3683,-,East,-,-,-,1100731049,M/S RAJSTHAN STORE,GT,Hybrid Redistribution Wholesaler,Dumka,JHARKHAND,-,776780,TUNTUN MEDICAL AGENCY,2909,JAMIM AKHTAR,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,2563,-,-,-,-,-,-,-,-,-,-,20AAUFT0786G1ZY,,-,-,-,,Barhait,Dumka,MAHARASHTRA,0.000000,0.000000,-,9934309482,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45208,,M/S RAJSTHAN STORE,45748,-,1,45786,45786,NULL
"3684, '-', 'West', '-', '-', '-', '1100730148', 'AASHAN VENTURES', 'GT', 'Super Redistribution Wholesaler', 'AHMEDNAGAR', 'MAHARASHTRA', '-', '776782', 'JAWAHAR AGENCIES', '2266', 'Irfan Mehboobali shah', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '241', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '27AADFJ2033R1Z4', '', '-', '-', '-', '', 'Kopargaon (M Cl"
"3685, '-', 'East', '-', '-', '-', '1100731493', 'ANGEL S HUB', 'GT', 'Hybrid Redistribution Wholesaler', 'Araria', 'BIHAR', '-', '776783', 'ANNU DSTRIBURORS', '4044', 'Pradeep Kumar Vishwas', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '5051', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '10ATFPK0643K1Z2', '', '-', '-', '-', '', 'Forbesganj (Nagar Parishad"
3686,-,East,-,-,-,1100730809,M/s V. K. Agriculture,GT,Hybrid Redistribution Wholesaler,West Champaran,BIHAR,-,776784,GUPTA ENTERPRISES,2981,Mukesh Kumar Barnwal,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,604,-,-,-,-,-,-,-,-,-,-,10CLMPK2878R1ZE,,-,-,-,,Bettiah,Bettiah,UTTAR PRADESH,0.000000,0.000000,-,8271681451,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,10421080000134,-,45208,,V K agriculture,45748,-,1,45773,45773,NULL
3687,-,South,-,-,-,1100737181,Lakshmi Agro Products,GT,Hybrid Redistribution Wholesaler,Warangal,TELANGANA,-,776787,HEALTH PLUS,2125,Sai Krishna Thangellapelli,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,11047,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Girnibavi,Warangal,KARNATAKA,0.000000,0.000000,-,9663111440,-,-,-,-,9999999999,1000,credit,web,-,-,0,0.00,,-,45208,,M/S GOPAL ENTERPRISES,45748,-,1,45286,45286,NULL
3688,-,East,-,-,-,1100730871,ADINATH DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,Koraput,Odisha,-,776790,PC NATH & SONS,6264,Panchanan Arjun gouda,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,620,-,-,-,-,-,-,-,-,-,-,21ALWPD5060G1Z9,,-,-,-,,Koraput,Koraput,UTTAR PRADESH,0.000000,0.000000,-,8144437313,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45208,,ADINATH DISTRIBUTORS,45748,-,1,45777,45777,NULL
3689,-,North,-,-,-,1100739042,M/S PUJIT ENTERPRISES,GT,Super Redistribution Wholesaler,Budaun,UTTAR PRADESH,-,776795,M/S NEW GUPTA BROTHERS,3079,Rajesh Kumar,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,17335,-,-,-,-,-,-,-,-,-,-,09BNHPG6381F1ZU,,-,-,-,,Rudain,Bilsi,UTTAR PRADESH,0.000000,0.000000,-,9758666579,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,22722190000841,-,45208,,M/S GULJARILAL ROOPNARAYAN & SONS,45748,-,1,45797,45797,NULL
"3690, '-', 'North', '-', '-', '-', '1100729992', 'SHUBHAM AGENCIES', 'GT', 'Super Redistribution Wholesaler', 'Udaipur', 'RAJASTHAN', '-', '776805', 'PATWA DRUGS (PRATAPGARH"
3691,-,North,-,-,-,1100726780,M/S.TEA LEAF INDIA,GT,Hybrid Redistribution Wholesaler,Varanasi,UTTAR PRADESH,-,776808,SAHU BROTHERS,3446,NARENDRA PRATAP SINGH,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,09BDVPS2087N1ZD,,-,-,-,,kachhawan Bazar,Mirzapur,MADHYA PRADESH,0.000000,0.000000,-,9935369442,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,12720042000068,-,45208,,M/S.TEA LEAF INDIA,45748,-,1,45790,45790,NULL
